Visit Time,Website visited (Chrome),Title
2023-11-12 10:03:06,https://www.google.com/search?q=iphacon+manali&tbm=isch&ved=2ahUKEwjjvKjBmr6CAxXErGMGHejIB_4Q2-cCegQIABAA&oq=iphacon+ma&gs_lcp=CgNpbWcQARgAMgcIABAYEIAEOgQIIxAnOgUIABCABFCfAlifDGCOG2gAcAB4AIABsAGIAf4EkgEDMC40mAEAoAEBqgELZ3dzLXdpei1pbWfAAQE&sclient=img&ei=zaJQZaOiFsTZjuMP6JGf8A8&bih=739&biw=1536&hl=en,iphacon manali - Google Search
2023-11-12 10:03:07,https://www.google.com/search?q=iphacon+manali&tbm=isch&ved=2ahUKEwjjvKjBmr6CAxXErGMGHejIB_4Q2-cCegQIABAA&oq=iphacon+ma&gs_lcp=CgNpbWcQARgAMgcIABAYEIAEOgQIIxAnOgUIABCABFCfAlifDGCOG2gAcAB4AIABsAGIAf4EkgEDMC40mAEAoAEBqgELZ3dzLXdpei1pbWfAAQE&sclient=img&ei=zaJQZaOiFsTZjuMP6JGf8A8&bih=739&biw=1536&hl=en,iphacon manali - Google Search
2023-11-12 10:03:13,https://www.google.com/imgres?imgurl=https%3A%2F%2Fiphacon2024manali.com%2Fimages%2Fgallery%2F8.jpg&tbnid=VUNNpqnJ19Fn_M&vet=12ahUKEwicod3Hmr6CAxVUzaACHWF3D-4QMygFegQIARBM..i&imgrefurl=https%3A%2F%2Fiphacon2024manali.com%2F&docid=Kr8LiRHjLv8fKM&w=612&h=400&q=iphacon%20manali&hl=en&ved=2ahUKEwicod3Hmr6CAxVUzaACHWF3D-4QMygFegQIARBM,iphacon manali - Google Search
2023-11-12 10:03:13,https://www.google.com/imgres?imgurl=https%3A%2F%2Fiphacon2024manali.com%2Fimages%2Fgallery%2F8.jpg&tbnid=VUNNpqnJ19Fn_M&vet=12ahUKEwicod3Hmr6CAxVUzaACHWF3D-4QMygFegQIARBM..i&imgrefurl=https%3A%2F%2Fiphacon2024manali.com%2F&docid=Kr8LiRHjLv8fKM&w=612&h=400&q=iphacon%20manali&hl=en&ved=2ahUKEwicod3Hmr6CAxVUzaACHWF3D-4QMygFegQIARBM,iphacon manali - Google Search
2023-11-12 10:03:17,https://www.google.com/url?sa=i&url=https%3A%2F%2Fiphacon2024manali.com%2F&psig=AOvVaw0shSdu1iAjTW7gfb5uXzxU&ust=1699869786813000&source=images&cd=vfe&opi=89978449&ved=2ahUKEwicod3Hmr6CAxVUzaACHWF3D-4Qr4kDegQIARBN,IPHACON-2024
2023-11-12 10:03:17,https://iphacon2024manali.com/,IPHACON-2024
2023-11-12 10:10:22,https://www.google.com/search?q=atal+vihari+vajpee+institute&oq=atal+vihari+vajpee+institute+&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCDY1MDRqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,atal vihari vajpee institute - Google Search
2023-11-12 10:10:22,https://www.google.com/search?q=atal+vihari+vajpee+institute&oq=atal+vihari+vajpee+institute+&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCDY1MDRqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,atal vihari vajpee institute - Google Search
2023-11-12 10:10:24,https://www.google.com/search?newwindow=1&sca_esv=581673030&sxsrf=AM9HkKkB4kqqNkrh5fEOx9jVVoCwRYrdYA:1699783821978&q=atal+vihari+vajpeey+institute&spell=1&sa=X&ved=2ahUKEwjaoJ2XnL6CAxUj-zgGHa3dAFAQBSgAegQICBAB&biw=1536&bih=739&dpr=1.25,atal bihari vajpayee institute - Google Search
2023-11-12 10:10:25,https://www.google.com/search?newwindow=1&sca_esv=581673030&sxsrf=AM9HkKkB4kqqNkrh5fEOx9jVVoCwRYrdYA:1699783821978&q=atal+vihari+vajpeey+institute&spell=1&sa=X&ved=2ahUKEwjaoJ2XnL6CAxUj-zgGHa3dAFAQBSgAegQICBAB&biw=1536&bih=739&dpr=1.25,atal bihari vajpayee institute - Google Search
2023-11-12 10:10:30,https://www.google.com/search?q=atal+bihari+vajpayee+institute+hp&newwindow=1&sca_esv=581673030&biw=1536&bih=739&sxsrf=AM9HkKk_gCq2iY8h42poZ0YV6r8JUzzulg%3A1699783824726&ei=kKRQZajtK9Lm4-EPtc22yAQ&ved=0ahUKEwio9cSYnL6CAxVS8zgGHbWmDUkQ4dUDCBA&uact=5&oq=atal+bihari+vajpayee+institute+hp&gs_lp=Egxnd3Mtd2l6LXNlcnAiIWF0YWwgYmloYXJpIHZhanBheWVlIGluc3RpdHV0ZSBocDIGEAAYFhgeSJwLUHFY2glwAHgCkAEAmAHhAaAB8ASqAQUwLjEuMrgBA8gBAPgBAcICBBAAGEfCAggQLhiKBRiRAsICDhAuGK8BGMcBGIoFGJECwgIOEC4YigUYxwEYrwEYkQLCAgUQABiABMICCxAuGIAEGMcBGK8BwgIXEC4YigUYkQIYlwUY3AQY3gQY4ATYAQHCAgYQLhgWGB7iAwQYACBBiAYBkAYIugYGCAEQARgU&sclient=gws-wiz-serp,atal bihari vajpayee institute hp - Google Search
2023-11-12 10:10:31,https://www.google.com/search?q=atal+bihari+vajpayee+institute+hp&newwindow=1&sca_esv=581673030&biw=1536&bih=739&sxsrf=AM9HkKk_gCq2iY8h42poZ0YV6r8JUzzulg%3A1699783824726&ei=kKRQZajtK9Lm4-EPtc22yAQ&ved=0ahUKEwio9cSYnL6CAxVS8zgGHbWmDUkQ4dUDCBA&uact=5&oq=atal+bihari+vajpayee+institute+hp&gs_lp=Egxnd3Mtd2l6LXNlcnAiIWF0YWwgYmloYXJpIHZhanBheWVlIGluc3RpdHV0ZSBocDIGEAAYFhgeSJwLUHFY2glwAHgCkAEAmAHhAaAB8ASqAQUwLjEuMrgBA8gBAPgBAcICBBAAGEfCAggQLhiKBRiRAsICDhAuGK8BGMcBGIoFGJECwgIOEC4YigUYxwEYrwEYkQLCAgUQABiABMICCxAuGIAEGMcBGK8BwgIXEC4YigUYkQIYlwUY3AQY3gQY4ATYAQHCAgYQLhgWGB7iAwQYACBBiAYBkAYIugYGCAEQARgU&sclient=gws-wiz-serp,atal bihari vajpayee institute hp - Google Search
2023-11-12 10:10:35,https://abvgiet.ac.in/,Homepage | Atal College
2023-11-12 10:10:44,https://www.google.com/search?q=atal+bihari+vajpayee+institute+hp&newwindow=1&sca_esv=581673030&tbm=isch&sxsrf=AM9HkKmw3Y-1-giqkjx28IvE_ntZCdpnRg:1699783830721&source=lnms&sa=X&ved=2ahUKEwiU77KbnL6CAxU-2TgGHbceBl4Q_AUoA3oECAMQBQ&biw=1536&bih=739&dpr=1.25,atal bihari vajpayee institute hp - Google Search
2023-11-12 10:10:45,https://www.google.com/search?q=atal+bihari+vajpayee+institute+hp&newwindow=1&sca_esv=581673030&tbm=isch&sxsrf=AM9HkKmw3Y-1-giqkjx28IvE_ntZCdpnRg:1699783830721&source=lnms&sa=X&ved=2ahUKEwiU77KbnL6CAxU-2TgGHbceBl4Q_AUoA3oECAMQBQ&biw=1536&bih=739&dpr=1.25,atal bihari vajpayee institute hp - Google Search
2023-11-12 10:16:57,https://iphacon2024manali.com/registration.php,Registration
2023-11-12 10:17:04,https://iphacon2024manali.com/registration.php#,Registration
2023-11-12 10:17:04,https://iphacon2024manali.com/registration.php#,Registration
2023-11-12 10:17:07,https://iphacon2024manali.com/index.php,IPHACON-2024
2023-11-12 10:18:21,https://iphacon2024manali.com/index.php#prettyPhoto[gallery]/2/,IPHACON-2024
2023-11-12 10:18:23,https://iphacon2024manali.com/index.php#prettyPhoto,IPHACON-2024
2023-11-12 11:15:24,https://upcomingoffer.com/crypto-wodl-binance-answers-today/,Binance Word of the Day Answers Today | Theme: SAFU
2023-11-12 18:21:07,https://abvgiet.ac.in/,Homepage | Atal College
2023-11-13 04:35:00,https://abvgiet.ac.in/,Homepage | Atal College
2023-11-13 04:35:03,https://www.google.com/search?q=iphacon+manali&tbm=isch&ved=2ahUKEwjjvKjBmr6CAxXErGMGHejIB_4Q2-cCegQIABAA&oq=iphacon+ma&gs_lcp=CgNpbWcQARgAMgcIABAYEIAEOgQIIxAnOgUIABCABFCfAlifDGCOG2gAcAB4AIABsAGIAf4EkgEDMC40mAEAoAEBqgELZ3dzLXdpei1pbWfAAQE&sclient=img&ei=zaJQZaOiFsTZjuMP6JGf8A8&bih=739&biw=1536&hl=en,iphacon manali - Google Search
2023-11-13 04:35:03,https://www.google.com/search?q=atal+bihari+vajpayee+institute+hp&newwindow=1&sca_esv=581673030&tbm=isch&sxsrf=AM9HkKmw3Y-1-giqkjx28IvE_ntZCdpnRg:1699783830721&source=lnms&sa=X&ved=2ahUKEwiU77KbnL6CAxU-2TgGHbceBl4Q_AUoA3oECAMQBQ&biw=1536&bih=739&dpr=1.25,atal bihari vajpayee institute hp - Google Search
2023-11-13 04:35:04,https://www.canva.com/,Home - Canva
2023-11-13 04:06:25,https://www.binance.com/en/price/toncoin,Toncoin Price | TON Price Index Live Chart and USD Converter - Binance
2023-11-13 04:35:04,https://www.canva.com/design/DAFz7_NBVhU/VPsMMBMu-cuCoLIZfcL1dA/edit?ui=eyJHIjp7fX0,Welcome to the - Mobile Video
2023-11-13 04:35:10,https://mail.google.com/mail/u/2/?ogbl#inbox/FMfcgzGwHfklNCqxNZzbHvQLDVpmXRQg,Gmail
2023-11-13 04:44:56,https://www.google.com/search?q=right+to+heallth+to+poor+and+rich&oq=right+to+heallth+to+poor+and+rich&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCDY3MzNqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,right to heallth to poor and rich - Google Search
2023-11-13 04:44:57,https://www.google.com/search?q=right+to+heallth+to+poor+and+rich&oq=right+to+heallth+to+poor+and+rich&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCDY3MzNqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,right to heallth to poor and rich - Google Search
2023-11-13 04:45:01,https://www.google.com/search?q=right+to+heallth+to+poor+and+rich+images&newwindow=1&sca_esv=581821413&sxsrf=AM9HkKmUQWUTBYyi8CU8BjYqaQWqhEd-gQ%3A1699850695265&ei=x6lRZe7nD4DWseMPy8qhuAE&ved=0ahUKEwiu5_KmlcCCAxUAa2wGHUtlCBcQ4dUDCBA&uact=5&oq=right+to+heallth+to+poor+and+rich+images&gs_lp=Egxnd3Mtd2l6LXNlcnAiKHJpZ2h0IHRvIGhlYWxsdGggdG8gcG9vciBhbmQgcmljaCBpbWFnZXMyBxAhGKABGAoyBxAhGKABGAoyBxAhGKABGApIowlQuAFYsAhwAXgBkAEAmAHJAqAB5AqqAQcwLjEuNC4xuAEDyAEA-AEBwgIKEAAYRxjWBBiwA8ICChAhGBYYHhgdGArCAgYQIRgVGAriAwQYACBBiAYBkAYI&sclient=gws-wiz-serp,right to heallth to poor and rich images - Google Search
2023-11-13 04:45:01,https://www.google.com/search?q=right+to+heallth+to+poor+and+rich+images&newwindow=1&sca_esv=581821413&sxsrf=AM9HkKmUQWUTBYyi8CU8BjYqaQWqhEd-gQ%3A1699850695265&ei=x6lRZe7nD4DWseMPy8qhuAE&ved=0ahUKEwiu5_KmlcCCAxUAa2wGHUtlCBcQ4dUDCBA&uact=5&oq=right+to+heallth+to+poor+and+rich+images&gs_lp=Egxnd3Mtd2l6LXNlcnAiKHJpZ2h0IHRvIGhlYWxsdGggdG8gcG9vciBhbmQgcmljaCBpbWFnZXMyBxAhGKABGAoyBxAhGKABGAoyBxAhGKABGApIowlQuAFYsAhwAXgBkAEAmAHJAqAB5AqqAQcwLjEuNC4xuAEDyAEA-AEBwgIKEAAYRxjWBBiwA8ICChAhGBYYHhgdGArCAgYQIRgVGAriAwQYACBBiAYBkAYI&sclient=gws-wiz-serp,right to heallth to poor and rich images - Google Search
2023-11-13 04:45:15,https://www.google.com/search?q=right+to+heallth+to+poor+and+rich+images&newwindow=1&sca_esv=581821413&sxsrf=AM9HkKmUQWUTBYyi8CU8BjYqaQWqhEd-gQ%3A1699850695265&ei=x6lRZe7nD4DWseMPy8qhuAE&ved=0ahUKEwiu5_KmlcCCAxUAa2wGHUtlCBcQ4dUDCBA&uact=5&oq=right+to+heallth+to+poor+and+rich+images&gs_lp=Egxnd3Mtd2l6LXNlcnAiKHJpZ2h0IHRvIGhlYWxsdGggdG8gcG9vciBhbmQgcmljaCBpbWFnZXMyBxAhGKABGAoyBxAhGKABGAoyBxAhGKABGApIowlQuAFYsAhwAXgBkAEAmAHJAqAB5AqqAQcwLjEuNC4xuAEDyAEA-AEBwgIKEAAYRxjWBBiwA8ICChAhGBYYHhgdGArCAgYQIRgVGAriAwQYACBBiAYBkAYI&sclient=gws-wiz-serp#vhid=1vDbGJ_m2RdKGM&vssid=l,right to heallth to poor and rich images - Google Search
2023-11-13 04:45:37,https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.news-medical.net%2Fhealth%2FHealth-and-Wealth.aspx&psig=AOvVaw0Khztpj-ON8j-OzJRb_Ky_&ust=1699937102745000&source=images&cd=vfe&ved=0CBQQ3YkBahcKEwiYwsGwlcCCAxUAAAAAHQAAAAAQBA,Health and Wealth
2023-11-13 04:45:37,https://www.news-medical.net/health/Health-and-Wealth.aspx,Health and Wealth
2023-11-13 05:03:56,https://www.iphaonline.org/iphacon-2022/,IPHACON 2023 – IPHA
2023-11-13 05:03:59,https://iphacon2024manali.com/index.php#prettyPhoto,IPHACON-2024
2023-11-13 05:19:50,https://drive.google.com/drive/folders/1XC6UtfaTgUKVLVz3nVPnbcnjpUX9bIlS,IPHACON 2022 (67th Annual National Conference of IPHA) - Google Drive
2023-11-13 05:34:42,https://www.canva.com/,Home - Canva
2023-11-13 05:34:46,https://www.google.com/search?q=modern+technology+solution+in+healthcare&oq=modern+technology+solution+in+healthcare&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBBzIxNWowajmoAgCwAgA&sourceid=chrome&ie=UTF-8,modern technology solution in healthcare - Google Search
2023-11-13 05:35:10,https://blog.projectdiscovery.io/ultimate-nuclei-guide/,The Ultimate Guide to Finding Bugs With Nuclei
2023-11-13 05:35:11,https://localhost:13443/#/dashboard/,Acunetix - Dashboard
2023-11-13 05:35:32,https://localhost:13443/#/vulnerabilities/?status=open,Acunetix - Vulnerabilities
2023-11-13 05:36:15,https://localhost:13443/#/vulnerabilities/3232775229566616586/?returnUrl=%252Fvulnerabilities%252F%253Fstatus%253Dopen,Acunetix - Login
2023-11-13 07:21:33,https://www.shiksha.com/it-software/nimcet-exam-syllabus,NIMCET Syllabus 2024: Download Latest Syllabus PDF
2023-11-13 07:21:50,https://www.shiksha.com/it-software/nimcet-exam-syllabus,NIMCET Syllabus 2024: Download Latest Syllabus PDF
2023-11-13 07:25:03,https://www.shiksha.com/it-software/nimcet-exam-syllabus,NIMCET Syllabus 2024: Download Latest Syllabus PDF
2023-11-13 07:22:36,https://www.shiksha.com/it-software/nimcet-exam-syllabus,NIMCET Syllabus 2024: Download Latest Syllabus PDF
2023-11-13 07:25:47,https://www.shiksha.com/it-software/nimcet-exam-syllabus,NIMCET Syllabus 2024: Download Latest Syllabus PDF
2023-11-13 07:25:44,https://www.shiksha.com/it-software/nimcet-exam-syllabus,NIMCET Syllabus 2024: Download Latest Syllabus PDF
2023-11-13 08:19:50,https://www.sarvgyan.com/articles/vitmee-2024,VITMEE 2024: Application Form Exam Dates Eligibility Pattern
2023-11-13 08:46:59,https://www.google.com/webhp?authuser=2,Google
2023-11-13 08:47:02,https://mail.google.com/mail/?authuser=2&ogbl,Inbox (22) - appsec@cronytechnovest.com - CRONY TECHNOVEST (OPC) PRIVATE LIMITED Mail
2023-11-13 08:47:02,https://mail.google.com/mail/u/0/?authuser=2&ogbl,Inbox (22) - appsec@cronytechnovest.com - CRONY TECHNOVEST (OPC) PRIVATE LIMITED Mail
2023-11-13 08:47:02,https://mail.google.com/mail/u/2/?authuser=2&ogbl,Inbox (22) - appsec@cronytechnovest.com - CRONY TECHNOVEST (OPC) PRIVATE LIMITED Mail
2023-11-13 08:47:02,https://mail.google.com/mail/u/2/?ogbl,Inbox (22) - appsec@cronytechnovest.com - CRONY TECHNOVEST (OPC) PRIVATE LIMITED Mail
2023-11-13 08:47:07,https://mail.google.com/mail/u/2/?ogbl#inbox,Inbox (22) - appsec@cronytechnovest.com - CRONY TECHNOVEST (OPC) PRIVATE LIMITED Mail
2023-11-13 08:47:45,https://mail.google.com/mail/u/2/?ogbl#inbox/FMfcgzGwHfkkkwdCqdldbrhspMCdqFdM,Inbox (22) - appsec@cronytechnovest.com - CRONY TECHNOVEST (OPC) PRIVATE LIMITED Mail
2023-11-13 08:48:54,https://mail.google.com/mail/u/2/?ogbl#inbox,Inbox (22) - appsec@cronytechnovest.com - CRONY TECHNOVEST (OPC) PRIVATE LIMITED Mail
2023-11-13 08:50:17,https://mail.google.com/mail/u/2/?ogbl#inbox/FMfcgzGwHfkkkwdCqdldbrhspMCdqFdM,Inbox (22) - appsec@cronytechnovest.com - CRONY TECHNOVEST (OPC) PRIVATE LIMITED Mail
2023-11-13 08:50:25,https://mail.google.com/mail/u/2/?ogbl#inbox/FMfcgzGwHfkkkwdCqdldbrhspMCdqFdM?compose=new,Pentesting updates - appsec@cronytechnovest.com - CRONY TECHNOVEST (OPC) PRIVATE LIMITED Mail
2023-11-13 08:50:27,https://mail.google.com/mail/u/2/?ogbl#inbox/FMfcgzGwHfkkkwdCqdldbrhspMCdqFdM?compose=CllgCJZWxkrNZKKWMXQxjmcFdqphmWJmHsgffbKpMRhTZStpmktkwXcZSKzfsWWXSJbcptbNlDV,Pentesting updates - appsec@cronytechnovest.com - CRONY TECHNOVEST (OPC) PRIVATE LIMITED Mail
2023-11-13 08:51:53,https://mail.google.com/mail/u/2/?ogbl#inbox/FMfcgzGwHfkkkwdCqdldbrhspMCdqFdM,Inbox (22) - appsec@cronytechnovest.com - CRONY TECHNOVEST (OPC) PRIVATE LIMITED Mail
2023-11-13 08:53:09,https://mail.google.com/mail/u/2/?ogbl#inbox,Inbox (22) - appsec@cronytechnovest.com - CRONY TECHNOVEST (OPC) PRIVATE LIMITED Mail
2023-11-13 08:53:20,https://localhost:13443/#/vulnerabilities/3232775229566616586/?returnUrl=%252Fvulnerabilities%252F%253Fstatus%253Dopen,Acunetix - Login
2023-11-13 18:46:35,https://cryptorank.io/price/manta-network,Manta Network Price | MANTA Price Today Live Chart USD converter Market Capitalization | CryptoRank.io
2023-11-13 18:45:44,https://icodrops.com/manta-network/,Manta Network (MANTA) - All information about Manta Network ICO (Token Sale) - ICO Drops
2023-11-13 18:45:12,https://coinpaprika.com/coin/ma-manta-network/,Manta Network (MA) Price Charts Market Cap Markets Exchanges MA to USD Calculator |
2023-11-13 18:44:53,https://coinmarketcap.com/currencies/manta-network/,Manta Network price today MANTA to USD live price marketcap and chart | CoinMarketCap
2023-11-13 16:56:35,"https://www.kth.se/en/studies/master/cybersecurity/?mtm_source=google&mtm_medium=cpc&mtm_campaign=South%20and%20Central%20Asia%20(SEM,%20most%20programmes)&mtm_content=Cybersecurity%20EECS&mtm_kwd=cyber%20security%20course&gclid=Cj0KCQiAr8eqBhD3ARIsAIe-buOU2FA0USWy4ZN2BX-EHXVQLB-w4dWShLeTQMBAgYBEeBTa_KT1Vn8aArUGEALw_wcB",MSc Cybersecurity | KTH | Sweden
2023-11-13 16:56:34,https://www.kth.se/en/studies/master/cybersecurity/entry-requirements-cybersecurity-1.1076016,Entry requirements for Cybersecurity | KTH | Sweden
2023-11-13 16:55:59,https://www.kth.se/en/studies/master/cybersecurity/fees-for-cybersecurity-1.1076014,Fees for Cybersecurity | KTH | Sweden
2023-11-13 16:50:54,https://www.kth.se/en/studies/master/cybersecurity/entry-requirements-cybersecurity-1.1076016,Entry requirements for Cybersecurity | KTH | Sweden
2023-11-13 16:48:59,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiDnfWztsGCAxWDFoMDHbnOBRgYABAAGgJzZg&agsac=SRtmRu46Uhw&gclid=Cj0KCQiAr8eqBhD3ARIsAIe-buOU2FA0USWy4ZN2BX-EHXVQLB-w4dWShLeTQMBAgYBEeBTa_KT1Vn8aArUGEALw_wcB&cit=CkUKCQiAr8eqBhDSARI0ANwN4jKSTiXYL-nJCtsFlDUKEUNJLVfVMoPo1h3nO_q1Kxcqrs3oMYe96X2BTD0YlaSaohoCV-_w_wcB&ei=tFJSZfOaI4eUseMPi4q4sAQ&ohost=www.google.com&cid=CAESwwHg9ltO8DMs3t2-4ulRyHfdrH3o-eDSAsz1k3vwPQLhCACUIgaHGCyxRz5rjNZxZows3fpvgmuchqGOHGGaEjop6KwZA71IJ1sWPfUsBxir3pdf4XA4X0CDae2ENmfANnb993rZkgetYERXS_s0XgL0uWu_IdSEOTQV0dYTX3K73nwtTsNODarUJbXcpQXxzAGsGuspDOtbnldNoFssB7eDXyUNnIyIsHEMcSDQgd3Rn-Dy2HZUP1js6ebYoMCuTfMXC7s&sig=AOD64_21LOD_G1p0h_Ry7_slAnOwjlfd5A&q&sqi=2&adurl&ved=2ahUKEwjzxO-ztsGCAxUHSmwGHQsFDkYQ0Qx6BAgHEAE&ms=CoAC9W31mONn9RLPbImBKX60DMc0jC-ZXm_UesavZvocRIuDnNhdr3iYgjggR5JHuwmzJtNvKd-RLhJlbIhrda8xSuowboB3SfX7Cw_X1Niyy3GbGODBoI-fsU2C13lfnRRIyJUoDgQZIl6v--n4EITMIXbiLkPBi7avB_cSI1I8eqAlv27zsgd0xv76ITJNdp066Ogrxw1-i8412N5r5VdoNVoxaFga7DZZcqcwPGtCUy8UAJB_ZChLRD73K36nVv5WQB6Zi4S1-Y79I3e9jH7WNfpTCXNXinsaDQWltWJ1VBguUy3aa3xAxTHB3wk3YKZBqsOKZbisOFMLArlMiZ6-agqAAtVAgwWN3nG_E94r8DUGUhUcJWXZaIeo6Y9Eu5cAOzZll7-6zXT2dSY4-G7ePsKyEYQrMLWYZy_o15BzPNWYABG3WvBngVnu3wyTqJDCXExth3ZguY2nDjPQfqJtoIK7_7sn_HZaq_a1AE_qSvCgOCmUM-iFnGFXKxTlrGY-aCOiwx8-C2JCtRv5VL07OLcmAJrcQ-VgyAiIvC_kg_eETdPoUjirUa_irqnIaMHzB3eDMsGciu5lbjtly6gpswhUaYocJaTulUJ07BHLYJsuRe52VzxihuYyUdLNGaLUlrDhgf9PS69hzFjwLu0Z6uJPTvgxBT3shOAMnInUtyKw4nMSECcTqL-RwcNwVuMR5HD0J4k,MSc Cybersecurity | KTH | Sweden
2023-11-13 16:48:59,"https://www.kth.se/en/studies/master/cybersecurity/?mtm_source=google&mtm_medium=cpc&mtm_campaign=South%20and%20Central%20Asia%20(SEM,%20most%20programmes)&mtm_content=Cybersecurity%20EECS&mtm_kwd=cyber%20security%20course&gclid=Cj0KCQiAr8eqBhD3ARIsAIe-buOU2FA0USWy4ZN2BX-EHXVQLB-w4dWShLeTQMBAgYBEeBTa_KT1Vn8aArUGEALw_wcB",MSc Cybersecurity | KTH | Sweden
2023-11-13 16:48:10,https://www.galgotiasuniversity.edu.in/p/program/post-graduate/department-of-computer-applications/mca-industry-oriented-specialization-in-computer-network-and-cyber-security,MCA (Specialization in Computer Network & Cyber Security)
2023-11-13 16:47:23,https://collegedunia.com/mca/cyber-security-colleges,Top MCA in Cyber Security Colleges in India - 2023 Rankings Fees Placements - Collegedunia
2023-11-13 16:46:10,https://sunstone.in/blog/mca-cyber-security-forensics,MCA in Cyber Security & Forensics: Syllabus Eligibility Course Details Jobs & Salary | Sunstone Blog
2023-11-13 16:46:10,"https://sunstone.in/blog/mca-cyber-security-forensics#:~:text=The%20program%20aims%20to%20equip,mitigate%2C%20and%20prevent%20cyberattacks%20effectively.",MCA in Cyber Security & Forensics: Syllabus Eligibility Course Details Jobs & Salary | Sunstone Blog
2023-11-13 16:45:06,https://srmap.edu.in/page/2/?s=mca,You searched for mca | Page 2 of 4 | SRM University AP Andhra Pradesh
2023-11-13 16:44:49,https://srmap.edu.in/?s=mca,You searched for mca | SRM University AP Andhra Pradesh
2023-11-13 16:44:33,https://srmap.edu.in/slass/commerce/,Home | SRM University AP Andhra Pradesh
2023-11-13 16:43:36,https://srmap.edu.in/indian-admission/,Admission 2023 For BTech MBA BBA BCom - SRM University AP
2023-11-13 16:43:26,https://srmap.edu.in/,SRM University AP - Andhra Pradesh
2023-11-13 16:42:22,https://srmap.edu.in/about/crcs/,The Directorate of Corporate Relations and Career Services | SRM University AP Andhra Pradesh
2023-11-13 16:42:22,https://srmap.edu.in/crcs/,The Directorate of Corporate Relations and Career Services | SRM University AP Andhra Pradesh
2023-11-13 16:41:52,https://srmap.edu.in/,SRM University AP - Andhra Pradesh
2023-11-13 16:41:05,https://www.kluniversity.in/pgfeenew.aspx,
2023-11-13 16:38:10,https://www.kluniversity.in/pgfeenew.aspx,
2023-11-13 16:37:41,https://www.kluniversity.in/PGProgrames.aspx,Post Graduate Programs - K L Deemed to be University
2023-11-13 16:37:32,https://www.kluniversity.in/placem.aspx,Placements - KLEF Deemed to be University
2023-11-13 16:36:33,https://www.kluniversity.in/,Welcome to KLEF Deemed to be University
2023-11-13 13:22:17,https://textbelt.com/,SMS Texting API | Keep it Simple
2023-11-14 04:33:41,https://localhost:13443/#/vulnerabilities/3232775229566616586/?returnUrl=%252Fvulnerabilities%252F%253Fstatus%253Dopen,Acunetix - Login
2023-11-14 04:33:41,https://mail.google.com/mail/u/2/?ogbl#inbox/FMfcgzGwHfklNCqxNZzbHvQLDVpmXRQg,Gmail
2023-11-14 09:44:03,https://adguard-vpn.com/download.html?auto=1,AdGuard VPN for your privacy and security
2023-11-14 09:44:03,https://adguard-vpn.com/en/download.html?auto=1,AdGuard VPN for your privacy and security
2023-11-14 09:43:35,https://adguard.com/en/test.html,AdGuard — World's most advanced adblocker!
2023-11-14 09:43:25,https://adguard.com/en/test.html,AdGuard — World's most advanced adblocker!
2023-11-14 09:43:17,https://adguard-dns.io/en/welcome.html,AdGuard DNS — ad-blocking DNS server
2023-11-14 09:43:15,https://adguard-dns.io/en/dashboard/,AdGuard DNS dashboard
2023-11-14 09:43:15,https://auth.adguard.com/oauth/authorize?response_type=code&client_id=adguard-dns-website&redirect_uri=https%3A%2F%2Fadguard-dns.io%2Foauth%2Fcallback.html&scope=trust&state=https%3A%2F%2Fadguard-dns.io%2Fen%2Fdashboard%2F&product=DNS,AdGuard DNS dashboard
2023-11-14 09:43:15,https://auth.adguard.com/login.html,AdGuard DNS dashboard
2023-11-14 09:43:09,https://adguard-dns.io/en/welcome.html,AdGuard DNS — ad-blocking DNS server
2023-11-14 17:24:13,https://localhost:13443/#/vulnerabilities/3232775229566616586/?returnUrl=%252Fvulnerabilities%252F%253Fstatus%253Dopen,Acunetix - Login
2023-11-14 17:24:13,https://mail.google.com/mail/u/2/?ogbl#inbox/FMfcgzGwHfklNCqxNZzbHvQLDVpmXRQg,Gmail
2023-11-14 17:43:03,https://localhost:13443/#/vulnerabilities/3232775229566616586/?returnUrl=%252Fvulnerabilities%252F%253Fstatus%253Dopen,Acunetix - Login
2023-11-14 17:43:03,https://mail.google.com/mail/u/2/?ogbl#inbox/FMfcgzGwHfklNCqxNZzbHvQLDVpmXRQg,Gmail
2023-11-14 17:43:16,https://coursera.org/,Coursera | Degrees Certificates & Free Online Courses
2023-11-14 17:43:16,https://www.coursera.org/,Coursera | Degrees Certificates & Free Online Courses
2023-11-14 17:43:18,https://www.coursera.org/,Coursera | Degrees Certificates & Free Online Courses
2023-11-14 17:44:08,https://www.google.com/search?q=grow+with+google&oq=grow+with+google&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCDUxMzFqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,grow with google - Google Search
